algorithm,snr_db,trial,detected,n_candidates,threshold
tfmf_2block,-11,38,0,4,12.793116569519043
tfmf_2block_k2,-11,38,0,12,12.832636833190918
tfmf_2block_k4,-11,38,0,7,12.898365020751953
tfmf_2block_k7,-11,38,0,9,12.898113250732422
sq_det,-11,39,0,0,3.4031667709350586
tfmf_1block,-11,39,0,12,12.746935844421387
tfmf_2block,-11,39,0,12,12.793116569519043
tfmf_2block_k2,-11,39,0,7,12.832636833190918
tfmf_2block_k4,-11,39,0,10,12.898365020751953
tfmf_2block_k7,-11,39,0,8,12.898113250732422
sq_det,-11,40,0,1,3.4031667709350586
tfmf_1block,-11,40,0,11,12.746935844421387
tfmf_2block,-11,40,0,10,12.793116569519043
tfmf_2block_k2,-11,40,0,4,12.832636833190918
tfmf_2block_k4,-11,40,0,10,12.898365020751953
tfmf_2block_k7,-11,40,0,14,12.898113250732422
sq_det,-11,41,0,0,3.4031667709350586
tfmf_1block,-11,41,0,18,12.746935844421387
tfmf_2block,-11,41,0,7,12.793116569519043
tfmf_2block_k2,-11,41,0,15,12.832636833190918
tfmf_2block_k4,-11,41,0,6,12.898365020751953
tfmf_2block_k7,-11,41,0,5,12.898113250732422
sq_det,-11,42,0,0,3.4031667709350586
tfmf_1block,-11,42,0,16,12.746935844421387
tfmf_2block,-11,42,0,12,12.793116569519043
tfmf_2block_k2,-11,42,0,6,12.832636833190918
tfmf_2block_k4,-11,42,0,9,12.898365020751953
tfmf_2block_k7,-11,42,0,7,12.898113250732422
sq_det,-11,43,0,0,3.4031667709350586
tfmf_1block,-11,43,0,9,12.746935844421387
tfmf_2block,-11,43,0,6,12.793116569519043
tfmf_2block_k2,-11,43,0,8,12.832636833190918
tfmf_2block_k4,-11,43,0,8,12.898365020751953
tfmf_2block_k7,-11,43,0,11,12.898113250732422
sq_det,-11,44,0,0,3.4031667709350586
tfmf_1block,-11,44,0,10,12.746935844421387
tfmf_2block,-11,44,0,8,12.793116569519043
tfmf_2block_k2,-11,44,0,4,12.832636833190918
tfmf_2block_k4,-11,44,0,6,12.898365020751953
tfmf_2block_k7,-11,44,0,20,12.898113250732422
sq_det,-11,45,0,0,3.4031667709350586
tfmf_1block,-11,45,0,14,12.746935844421387
tfmf_2block,-11,45,0,10,12.793116569519043
tfmf_2block_k2,-11,45,0,11,12.832636833190918
tfmf_2block_k4,-11,45,0,9,12.898365020751953
tfmf_2block_k7,-11,45,0,10,12.898113250732422
sq_det,-11,46,0,0,3.4031667709350586
tfmf_1block,-11,46,0,9,12.746935844421387
tfmf_2block,-11,46,0,12,12.793116569519043
tfmf_2block_k2,-11,46,0,6,12.832636833190918
tfmf_2block_k4,-11,46,0,13,12.898365020751953
tfmf_2block_k7,-11,46,0,10,12.898113250732422
sq_det,-11,47,0,0,3.4031667709350586
tfmf_1block,-11,47,0,12,12.746935844421387
tfmf_2block,-11,47,0,9,12.793116569519043
tfmf_2block_k2,-11,47,0,8,12.832636833190918
tfmf_2block_k4,-11,47,0,11,12.898365020751953
tfmf_2block_k7,-11,47,0,5,12.898113250732422
sq_det,-11,48,0,0,3.4031667709350586
tfmf_1block,-11,48,0,12,12.746935844421387
tfmf_2block,-11,48,0,9,12.793116569519043
tfmf_2block_k2,-11,48,0,8,12.832636833190918
tfmf_2block_k4,-11,48,0,11,12.898365020751953
tfmf_2block_k7,-11,48,0,9,12.898113250732422
sq_det,-11,49,0,1,3.4031667709350586
tfmf_1block,-11,49,0,8,12.746935844421387
tfmf_2block,-11,49,0,12,12.793116569519043
tfmf_2block_k2,-11,49,0,3,12.832636833190918
tfmf_2block_k4,-11,49,0,9,12.898365020751953
tfmf_2block_k7,-11,49,0,8,12.898113250732422
sq_det,-10,0,0,0,3.4031667709350586
tfmf_1block,-10,0,0,15,12.746935844421387
tfmf_2block,-10,0,0,14,12.793116569519043
tfmf_2block_k2,-10,0,0,10,12.832636833190918
tfmf_2block_k4,-10,0,0,9,12.898365020751953
tfmf_2block_k7,-10,0,0,6,12.898113250732422
sq_det,-10,1,0,0,3.4031667709350586
tfmf_1block,-10,1,0,14,12.746935844421387
tfmf_2block,-10,1,0,8,12.793116569519043
tfmf_2block_k2,-10,1,0,5,12.832636833190918
tfmf_2block_k4,-10,1,0,5,12.898365020751953
tfmf_2block_k7,-10,1,0,3,12.898113250732422
sq_det,-10,2,1,1,3.4031667709350586
tfmf_1block,-10,2,0,12,12.746935844421387
tfmf_2block,-10,2,0,4,12.793116569519043
tfmf_2block_k2,-10,2,0,11,12.832636833190918
tfmf_2block_k4,-10,2,0,11,12.898365020751953
tfmf_2block_k7,-10,2,0,7,12.898113250732422
sq_det,-10,3,0,0,3.4031667709350586
tfmf_1block,-10,3,0,12,12.746935844421387
tfmf_2block,-10,3,0,9,12.793116569519043
tfmf_2block_k2,-10,3,0,3,12.832636833190918
tfmf_2block_k4,-10,3,0,4,12.898365020751953
tfmf_2block_k7,-10,3,0,12,12.898113250732422
sq_det,-10,4,0,0,3.4031667709350586
tfmf_1block,-10,4,0,11,12.746935844421387
tfmf_2block,-10,4,0,16,12.793116569519043
tfmf_2block_k2,-10,4,0,12,12.832636833190918
tfmf_2block_k4,-10,4,0,10,12.898365020751953
tfmf_2block_k7,-10,4,0,8,12.898113250732422
sq_det,-10,5,0,0,3.4031667709350586
tfmf_1block,-10,5,0,19,12.746935844421387
tfmf_2block,-10,5,0,16,12.793116569519043
tfmf_2block_k2,-10,5,0,11,12.832636833190918
tfmf_2block_k4,-10,5,0,7,12.898365020751953
tfmf_2block_k7,-10,5,0,5,12.898113250732422
sq_det,-10,6,0,1,3.4031667709350586
tfmf_1block,-10,6,0,10,12.746935844421387
tfmf_2block,-10,6,0,9,12.793116569519043
tfmf_2block_k2,-10,6,0,7,12.832636833190918
tfmf_2block_k4,-10,6,0,7,12.898365020751953
tfmf_2block_k7,-10,6,0,7,12.898113250732422
sq_det,-10,7,0,0,3.4031667709350586
tfmf_1block,-10,7,0,18,12.746935844421387
tfmf_2block,-10,7,0,13,12.793116569519043
tfmf_2block_k2,-10,7,0,10,12.832636833190918
tfmf_2block_k4,-10,7,0,9,12.898365020751953
tfmf_2block_k7,-10,7,0,1,12.898113250732422
sq_det,-10,8,0,1,3.4031667709350586
tfmf_1block,-10,8,0,4,12.746935844421387
tfmf_2block,-10,8,0,13,12.793116569519043
tfmf_2block_k2,-10,8,0,13,12.832636833190918
tfmf_2block_k4,-10,8,0,5,12.898365020751953
tfmf_2block_k7,-10,8,0,8,12.898113250732422
sq_det,-10,9,0,0,3.4031667709350586
tfmf_1block,-10,9,0,12,12.746935844421387
tfmf_2block,-10,9,0,10,12.793116569519043
tfmf_2block_k2,-10,9,0,10,12.832636833190918
tfmf_2block_k4,-10,9,0,7,12.898365020751953
tfmf_2block_k7,-10,9,0,6,12.898113250732422
sq_det,-10,10,0,1,3.4031667709350586
tfmf_1block,-10,10,0,11,12.746935844421387
tfmf_2block,-10,10,0,8,12.793116569519043
tfmf_2block_k2,-10,10,0,8,12.832636833190918
tfmf_2block_k4,-10,10,0,3,12.898365020751953
tfmf_2block_k7,-10,10,0,5,12.898113250732422
sq_det,-10,11,0,1,3.4031667709350586
tfmf_1block,-10,11,0,14,12.746935844421387
tfmf_2block,-10,11,0,13,12.793116569519043
tfmf_2block_k2,-10,11,0,13,12.832636833190918
tfmf_2block_k4,-10,11,0,7,12.898365020751953
tfmf_2block_k7,-10,11,0,7,12.898113250732422
sq_det,-10,12,0,0,3.4031667709350586
tfmf_1block,-10,12,0,9,12.746935844421387
tfmf_2block,-10,12,0,11,12.793116569519043
tfmf_2block_k2,-10,12,0,15,12.832636833190918
tfmf_2block_k4,-10,12,0,4,12.898365020751953
tfmf_2block_k7,-10,12,0,4,12.898113250732422
sq_det,-10,13,0,0,3.4031667709350586
tfmf_1block,-10,13,0,15,12.746935844421387
tfmf_2block,-10,13,0,14,12.793116569519043
tfmf_2block_k2,-10,13,0,8,12.832636833190918
tfmf_2block_k4,-10,13,0,4,12.898365020751953
tfmf_2block_k7,-10,13,0,6,12.898113250732422
sq_det,-10,14,0,1,3.4031667709350586
tfmf_1block,-10,14,0,11,12.746935844421387
tfmf_2block,-10,14,0,9,12.793116569519043
tfmf_2block_k2,-10,14,0,4,12.832636833190918
tfmf_2block_k4,-10,14,0,7,12.898365020751953
tfmf_2block_k7,-10,14,0,6,12.898113250732422
sq_det,-10,15,0,0,3.4031667709350586
tfmf_1block,-10,15,0,9,12.746935844421387
tfmf_2block,-10,15,0,20,12.793116569519043
tfmf_2block_k2,-10,15,0,13,12.832636833190918
tfmf_2block_k4,-10,15,0,16,12.898365020751953
tfmf_2block_k7,-10,15,0,13,12.898113250732422
sq_det,-10,16,0,0,3.4031667709350586
tfmf_1block,-10,16,0,16,12.746935844421387
tfmf_2block,-10,16,0,14,12.793116569519043
tfmf_2block_k2,-10,16,0,9,12.832636833190918
tfmf_2block_k4,-10,16,0,6,12.898365020751953
tfmf_2block_k7,-10,16,0,7,12.898113250732422
sq_det,-10,17,0,0,3.4031667709350586
tfmf_1block,-10,17,0,9,12.746935844421387
tfmf_2block,-10,17,0,14,12.793116569519043
tfmf_2block_k2,-10,17,0,9,12.832636833190918
tfmf_2block_k4,-10,17,0,9,12.898365020751953
tfmf_2block_k7,-10,17,0,7,12.898113250732422
sq_det,-10,18,0,0,3.4031667709350586
tfmf_1block,-10,18,0,13,12.746935844421387
tfmf_2block,-10,18,0,12,12.793116569519043
tfmf_2block_k2,-10,18,0,8,12.832636833190918
tfmf_2block_k4,-10,18,0,6,12.898365020751953
tfmf_2block_k7,-10,18,0,9,12.898113250732422
sq_det,-10,19,0,0,3.4031667709350586
tfmf_1block,-10,19,0,10,12.746935844421387
tfmf_2block,-10,19,0,13,12.793116569519043
tfmf_2block_k2,-10,19,0,5,12.832636833190918
tfmf_2block_k4,-10,19,0,8,12.898365020751953
tfmf_2block_k7,-10,19,0,6,12.898113250732422
sq_det,-10,20,0,0,3.4031667709350586
tfmf_1block,-10,20,0,10,12.746935844421387
tfmf_2block,-10,20,0,11,12.793116569519043
tfmf_2block_k2,-10,20,0,9,12.832636833190918
tfmf_2block_k4,-10,20,0,8,12.898365020751953
tfmf_2block_k7,-10,20,0,4,12.898113250732422
sq_det,-10,21,0,0,3.4031667709350586
tfmf_1block,-10,21,0,14,12.746935844421387
tfmf_2block,-10,21,0,10,12.793116569519043
tfmf_2block_k2,-10,21,0,7,12.832636833190918
tfmf_2block_k4,-10,21,0,6,12.898365020751953
tfmf_2block_k7,-10,21,0,11,12.898113250732422
sq_det,-10,22,0,0,3.4031667709350586
tfmf_1block,-10,22,0,10,12.746935844421387
tfmf_2block,-10,22,0,13,12.793116569519043
tfmf_2block_k2,-10,22,0,7,12.832636833190918
tfmf_2block_k4,-10,22,0,8,12.898365020751953
tfmf_2block_k7,-10,22,0,3,12.898113250732422
sq_det,-10,23,0,0,3.4031667709350586
tfmf_1block,-10,23,0,11,12.746935844421387
tfmf_2block,-10,23,0,8,12.793116569519043
tfmf_2block_k2,-10,23,0,13,12.832636833190918
tfmf_2block_k4,-10,23,0,11,12.898365020751953
tfmf_2block_k7,-10,23,0,12,12.898113250732422
sq_det,-10,24,0,1,3.4031667709350586
tfmf_1block,-10,24,0,23,12.746935844421387
tfmf_2block,-10,24,0,6,12.793116569519043
tfmf_2block_k2,-10,24,0,18,12.832636833190918
tfmf_2block_k4,-10,24,0,5,12.898365020751953
tfmf_2block_k7,-10,24,0,14,12.898113250732422
sq_det,-10,25,0,0,3.4031667709350586
tfmf_1block,-10,25,0,14,12.746935844421387
tfmf_2block,-10,25,0,3,12.793116569519043
tfmf_2block_k2,-10,25,0,15,12.832636833190918
tfmf_2block_k4,-10,25,0,10,12.898365020751953
tfmf_2block_k7,-10,25,0,11,12.898113250732422
sq_det,-10,26,0,0,3.4031667709350586
tfmf_1block,-10,26,0,13,12.746935844421387
tfmf_2block,-10,26,0,11,12.793116569519043
tfmf_2block_k2,-10,26,0,18,12.832636833190918
tfmf_2block_k4,-10,26,0,10,12.898365020751953
tfmf_2block_k7,-10,26,0,4,12.898113250732422
sq_det,-10,27,0,0,3.4031667709350586
tfmf_1block,-10,27,0,9,12.746935844421387
tfmf_2block,-10,27,0,10,12.793116569519043
tfmf_2block_k2,-10,27,0,6,12.832636833190918
tfmf_2block_k4,-10,27,0,10,12.898365020751953
tfmf_2block_k7,-10,27,0,6,12.898113250732422
sq_det,-10,28,0,0,3.4031667709350586
tfmf_1block,-10,28,0,14,12.746935844421387
tfmf_2block,-10,28,0,5,12.793116569519043
tfmf_2block_k2,-10,28,0,15,12.832636833190918
tfmf_2block_k4,-10,28,0,10,12.898365020751953
tfmf_2block_k7,-10,28,0,8,12.898113250732422
sq_det,-10,29,0,0,3.4031667709350586
tfmf_1block,-10,29,0,13,12.746935844421387
tfmf_2block,-10,29,0,13,12.793116569519043
tfmf_2block_k2,-10,29,0,8,12.832636833190918
tfmf_2block_k4,-10,29,0,8,12.898365020751953
tfmf_2block_k7,-10,29,0,4,12.898113250732422
sq_det,-10,30,0,0,3.4031667709350586
tfmf_1block,-10,30,0,14,12.746935844421387
tfmf_2block,-10,30,0,9,12.793116569519043
tfmf_2block_k2,-10,30,0,10,12.832636833190918
tfmf_2block_k4,-10,30,0,9,12.898365020751953
tfmf_2block_k7,-10,30,0,5,12.898113250732422
sq_det,-10,31,0,0,3.4031667709350586
tfmf_1block,-10,31,0,12,12.746935844421387
tfmf_2block,-10,31,0,9,12.793116569519043
tfmf_2block_k2,-10,31,0,8,12.832636833190918
tfmf_2block_k4,-10,31,0,3,12.898365020751953
tfmf_2block_k7,-10,31,0,9,12.898113250732422
sq_det,-10,32,0,0,3.4031667709350586
tfmf_1block,-10,32,0,13,12.746935844421387
tfmf_2block,-10,32,0,16,12.793116569519043
tfmf_2block_k2,-10,32,0,5,12.832636833190918
tfmf_2block_k4,-10,32,0,10,12.898365020751953
tfmf_2block_k7,-10,32,0,8,12.898113250732422
sq_det,-10,33,0,0,3.4031667709350586
tfmf_1block,-10,33,0,7,12.746935844421387
tfmf_2block,-10,33,0,9,12.793116569519043
tfmf_2block_k2,-10,33,0,9,12.832636833190918
tfmf_2block_k4,-10,33,0,6,12.898365020751953
tfmf_2block_k7,-10,33,0,10,12.898113250732422
sq_det,-10,34,0,0,3.4031667709350586
tfmf_1block,-10,34,0,6,12.746935844421387
tfmf_2block,-10,34,0,7,12.793116569519043
tfmf_2block_k2,-10,34,0,11,12.832636833190918
tfmf_2block_k4,-10,34,0,6,12.898365020751953
tfmf_2block_k7,-10,34,0,11,12.898113250732422
sq_det,-10,35,0,0,3.4031667709350586
tfmf_1block,-10,35,0,11,12.746935844421387
tfmf_2block,-10,35,0,9,12.793116569519043
tfmf_2block_k2,-10,35,0,6,12.832636833190918
tfmf_2block_k4,-10,35,0,9,12.898365020751953
tfmf_2block_k7,-10,35,0,8,12.898113250732422
sq_det,-10,36,1,1,3.4031667709350586
tfmf_1block,-10,36,0,18,12.746935844421387
tfmf_2block,-10,36,0,12,12.793116569519043
tfmf_2block_k2,-10,36,0,5,12.832636833190918
tfmf_2block_k4,-10,36,0,1,12.898365020751953
tfmf_2block_k7,-10,36,0,1,12.898113250732422
sq_det,-10,37,0,0,3.4031667709350586
tfmf_1block,-10,37,0,17,12.746935844421387
tfmf_2block,-10,37,0,14,12.793116569519043
tfmf_2block_k2,-10,37,0,8,12.832636833190918
tfmf_2block_k4,-10,37,0,4,12.898365020751953
tfmf_2block_k7,-10,37,0,5,12.898113250732422
sq_det,-10,38,0,0,3.4031667709350586
tfmf_1block,-10,38,0,15,12.746935844421387
tfmf_2block,-10,38,0,10,12.793116569519043
tfmf_2block_k2,-10,38,0,8,12.832636833190918
tfmf_2block_k4,-10,38,0,6,12.898365020751953
tfmf_2block_k7,-10,38,0,7,12.898113250732422
sq_det,-10,39,0,1,3.4031667709350586
tfmf_1block,-10,39,0,7,12.746935844421387
tfmf_2block,-10,39,0,12,12.793116569519043
tfmf_2block_k2,-10,39,0,10,12.832636833190918
tfmf_2block_k4,-10,39,0,8,12.898365020751953
tfmf_2block_k7,-10,39,0,12,12.898113250732422
sq_det,-10,40,0,0,3.4031667709350586
tfmf_1block,-10,40,0,14,12.746935844421387
tfmf_2block,-10,40,0,9,12.793116569519043
tfmf_2block_k2,-10,40,0,11,12.832636833190918
tfmf_2block_k4,-10,40,0,7,12.898365020751953
tfmf_2block_k7,-10,40,0,13,12.898113250732422
sq_det,-10,41,0,0,3.4031667709350586
tfmf_1block,-10,41,0,10,12.746935844421387
tfmf_2block,-10,41,0,15,12.793116569519043
tfmf_2block_k2,-10,41,0,10,12.832636833190918
tfmf_2block_k4,-10,41,0,3,12.898365020751953
tfmf_2block_k7,-10,41,0,3,12.898113250732422
sq_det,-10,42,0,0,3.4031667709350586
tfmf_1block,-10,42,0,12,12.746935844421387
tfmf_2block,-10,42,0,18,12.793116569519043
tfmf_2block_k2,-10,42,0,8,12.832636833190918
tfmf_2block_k4,-10,42,0,7,12.898365020751953
tfmf_2block_k7,-10,42,0,10,12.898113250732422
sq_det,-10,43,0,0,3.4031667709350586
tfmf_1block,-10,43,0,14,12.746935844421387
tfmf_2block,-10,43,0,17,12.793116569519043
tfmf_2block_k2,-10,43,0,11,12.832636833190918
tfmf_2block_k4,-10,43,0,11,12.898365020751953
tfmf_2block_k7,-10,43,0,6,12.898113250732422
sq_det,-10,44,0,0,3.4031667709350586
tfmf_1block,-10,44,0,13,12.746935844421387
tfmf_2block,-10,44,0,11,12.793116569519043
tfmf_2block_k2,-10,44,0,6,12.832636833190918
tfmf_2block_k4,-10,44,0,7,12.898365020751953
tfmf_2block_k7,-10,44,0,6,12.898113250732422
sq_det,-10,45,0,0,3.4031667709350586
tfmf_1block,-10,45,0,14,12.746935844421387
tfmf_2block,-10,45,0,13,12.793116569519043
tfmf_2block_k2,-10,45,0,9,12.832636833190918
tfmf_2block_k4,-10,45,0,2,12.898365020751953
tfmf_2block_k7,-10,45,0,7,12.898113250732422
sq_det,-10,46,0,0,3.4031667709350586
tfmf_1block,-10,46,0,14,12.746935844421387
tfmf_2block,-10,46,0,7,12.793116569519043
tfmf_2block_k2,-10,46,0,11,12.832636833190918
tfmf_2block_k4,-10,46,0,13,12.898365020751953
tfmf_2block_k7,-10,46,0,6,12.898113250732422
sq_det,-10,47,0,0,3.4031667709350586
tfmf_1block,-10,47,0,8,12.746935844421387
tfmf_2block,-10,47,0,7,12.793116569519043
tfmf_2block_k2,-10,47,0,11,12.832636833190918
tfmf_2block_k4,-10,47,0,6,12.898365020751953
tfmf_2block_k7,-10,47,0,12,12.898113250732422
sq_det,-10,48,0,0,3.4031667709350586
tfmf_1block,-10,48,0,14,12.746935844421387
tfmf_2block,-10,48,0,3,12.793116569519043
tfmf_2block_k2,-10,48,0,8,12.832636833190918
tfmf_2block_k4,-10,48,0,14,12.898365020751953
tfmf_2block_k7,-10,48,0,8,12.898113250732422
sq_det,-10,49,0,0,3.4031667709350586
tfmf_1block,-10,49,0,18,12.746935844421387
tfmf_2block,-10,49,0,9,12.793116569519043
tfmf_2block_k2,-10,49,0,14,12.832636833190918
tfmf_2block_k4,-10,49,0,6,12.898365020751953
tfmf_2block_k7,-10,49,0,12,12.898113250732422
sq_det,-9,0,0,0,3.4031667709350586
tfmf_1block,-9,0,0,13,12.746935844421387
tfmf_2block,-9,0,0,11,12.793116569519043
tfmf_2block_k2,-9,0,0,6,12.832636833190918
tfmf_2block_k4,-9,0,0,12,12.898365020751953
tfmf_2block_k7,-9,0,0,9,12.898113250732422
sq_det,-9,1,0,1,3.4031667709350586
tfmf_1block,-9,1,0,15,12.746935844421387
tfmf_2block,-9,1,0,11,12.793116569519043
tfmf_2block_k2,-9,1,0,6,12.832636833190918
tfmf_2block_k4,-9,1,0,5,12.898365020751953
tfmf_2block_k7,-9,1,0,5,12.898113250732422
sq_det,-9,2,0,0,3.4031667709350586
tfmf_1block,-9,2,0,18,12.746935844421387
tfmf_2block,-9,2,0,13,12.793116569519043
tfmf_2block_k2,-9,2,0,3,12.832636833190918
tfmf_2block_k4,-9,2,0,5,12.898365020751953
tfmf_2block_k7,-9,2,0,8,12.898113250732422
sq_det,-9,3,0,0,3.4031667709350586
tfmf_1block,-9,3,0,11,12.746935844421387
tfmf_2block,-9,3,0,11,12.793116569519043
tfmf_2block_k2,-9,3,0,11,12.832636833190918
tfmf_2block_k4,-9,3,0,9,12.898365020751953
tfmf_2block_k7,-9,3,0,5,12.898113250732422
sq_det,-9,4,0,2,3.4031667709350586
tfmf_1block,-9,4,0,18,12.746935844421387
tfmf_2block,-9,4,0,11,12.793116569519043
tfmf_2block_k2,-9,4,0,10,12.832636833190918
tfmf_2block_k4,-9,4,0,9,12.898365020751953
tfmf_2block_k7,-9,4,0,6,12.898113250732422
sq_det,-9,5,0,0,3.4031667709350586
tfmf_1block,-9,5,0,13,12.746935844421387
tfmf_2block,-9,5,0,10,12.793116569519043
tfmf_2block_k2,-9,5,0,7,12.832636833190918
tfmf_2block_k4,-9,5,0,8,12.898365020751953
tfmf_2block_k7,-9,5,0,16,12.898113250732422
sq_det,-9,6,0,0,3.4031667709350586
tfmf_1block,-9,6,0,12,12.746935844421387
tfmf_2block,-9,6,0,14,12.793116569519043
tfmf_2block_k2,-9,6,0,14,12.832636833190918
tfmf_2block_k4,-9,6,0,5,12.898365020751953
tfmf_2block_k7,-9,6,0,4,12.898113250732422
sq_det,-9,7,0,0,3.4031667709350586
tfmf_1block,-9,7,0,15,12.746935844421387
tfmf_2block,-9,7,0,10,12.793116569519043
tfmf_2block_k2,-9,7,0,8,12.832636833190918
tfmf_2block_k4,-9,7,0,7,12.898365020751953
tfmf_2block_k7,-9,7,0,5,12.898113250732422
sq_det,-9,8,0,0,3.4031667709350586
tfmf_1block,-9,8,0,10,12.746935844421387
tfmf_2block,-9,8,0,15,12.793116569519043
tfmf_2block_k2,-9,8,0,16,12.832636833190918
tfmf_2block_k4,-9,8,0,6,12.898365020751953
tfmf_2block_k7,-9,8,0,2,12.898113250732422
sq_det,-9,9,0,0,3.4031667709350586
tfmf_1block,-9,9,0,12,12.746935844421387
tfmf_2block,-9,9,0,12,12.793116569519043
tfmf_2block_k2,-9,9,0,10,12.832636833190918
tfmf_2block_k4,-9,9,0,6,12.898365020751953
tfmf_2block_k7,-9,9,0,7,12.898113250732422
sq_det,-9,10,0,0,3.4031667709350586
tfmf_1block,-9,10,0,12,12.746935844421387
tfmf_2block,-9,10,0,12,12.793116569519043
tfmf_2block_k2,-9,10,0,10,12.832636833190918
tfmf_2block_k4,-9,10,0,8,12.898365020751953
tfmf_2block_k7,-9,10,0,7,12.898113250732422
sq_det,-9,11,0,0,3.4031667709350586
tfmf_1block,-9,11,0,9,12.746935844421387
tfmf_2block,-9,11,0,6,12.793116569519043
tfmf_2block_k2,-9,11,0,8,12.832636833190918
tfmf_2block_k4,-9,11,0,11,12.898365020751953
tfmf_2block_k7,-9,11,0,5,12.898113250732422
sq_det,-9,12,0,0,3.4031667709350586
tfmf_1block,-9,12,0,15,12.746935844421387
tfmf_2block,-9,12,0,13,12.793116569519043
tfmf_2block_k2,-9,12,0,9,12.832636833190918
tfmf_2block_k4,-9,12,0,8,12.898365020751953
tfmf_2block_k7,-9,12,0,5,12.898113250732422
sq_det,-9,13,0,0,3.4031667709350586
tfmf_1block,-9,13,0,10,12.746935844421387
tfmf_2block,-9,13,0,9,12.793116569519043
tfmf_2block_k2,-9,13,0,9,12.832636833190918
tfmf_2block_k4,-9,13,0,10,12.898365020751953
tfmf_2block_k7,-9,13,0,6,12.898113250732422
sq_det,-9,14,0,0,3.4031667709350586
tfmf_1block,-9,14,0,13,12.746935844421387
tfmf_2block,-9,14,0,12,12.793116569519043
tfmf_2block_k2,-9,14,0,12,12.832636833190918
tfmf_2block_k4,-9,14,0,7,12.898365020751953
tfmf_2block_k7,-9,14,0,10,12.898113250732422
sq_det,-9,15,0,0,3.4031667709350586
tfmf_1block,-9,15,0,15,12.746935844421387
tfmf_2block,-9,15,0,6,12.793116569519043
tfmf_2block_k2,-9,15,0,13,12.832636833190918
tfmf_2block_k4,-9,15,0,5,12.898365020751953
tfmf_2block_k7,-9,15,0,5,12.898113250732422
sq_det,-9,16,0,0,3.4031667709350586
tfmf_1block,-9,16,0,11,12.746935844421387
tfmf_2block,-9,16,0,13,12.793116569519043
tfmf_2block_k2,-9,16,0,5,12.832636833190918
tfmf_2block_k4,-9,16,0,7,12.898365020751953
tfmf_2block_k7,-9,16,0,8,12.898113250732422
sq_det,-9,17,0,1,3.4031667709350586
tfmf_1block,-9,17,0,15,12.746935844421387
tfmf_2block,-9,17,0,12,12.793116569519043
tfmf_2block_k2,-9,17,0,5,12.832636833190918
tfmf_2block_k4,-9,17,0,5,12.898365020751953
tfmf_2block_k7,-9,17,0,5,12.898113250732422
sq_det,-9,18,0,0,3.4031667709350586
tfmf_1block,-9,18,0,7,12.746935844421387
tfmf_2block,-9,18,0,10,12.793116569519043
tfmf_2block_k2,-9,18,0,4,12.832636833190918
tfmf_2block_k4,-9,18,0,8,12.898365020751953
tfmf_2block_k7,-9,18,0,5,12.898113250732422
sq_det,-9,19,0,0,3.4031667709350586
tfmf_1block,-9,19,0,7,12.746935844421387
tfmf_2block,-9,19,0,13,12.793116569519043
tfmf_2block_k2,-9,19,0,6,12.832636833190918
tfmf_2block_k4,-9,19,0,7,12.898365020751953
tfmf_2block_k7,-9,19,0,4,12.898113250732422
sq_det,-9,20,0,0,3.4031667709350586
tfmf_1block,-9,20,0,13,12.746935844421387
tfmf_2block,-9,20,0,12,12.793116569519043
tfmf_2block_k2,-9,20,0,8,12.832636833190918
tfmf_2block_k4,-9,20,0,8,12.898365020751953
tfmf_2block_k7,-9,20,0,5,12.898113250732422
sq_det,-9,21,0,0,3.4031667709350586
tfmf_1block,-9,21,0,13,12.746935844421387
tfmf_2block,-9,21,0,10,12.793116569519043
